STID,TIME,PRES,TAIR,TMIN,TMAX,TDEW,RELH,WDIR,WSPD,WMAX,RAIN,SRAD
GOOD,2018-05-04T10:35,26.87,67,-999,-999,40,38,16,9,13,0,850
GOOD,2018-05-04T10:40,26.87,67,-999,-999,40,37,43,11,19,0,862
GOOD,2018-05-04T10:45,26.87,67,-999,-999,40,37,37,10,16,0,871
GOOD,2018-05-04T10:50,26.87,68,-999,-999,40,36,38,12,22,0,884
GOOD,2018-05-04T10:55,26.87,68,-999,-999,40,36,39,10,16,0,891
GOOD,2018-05-04T11:00,26.87,68,-999,-999,39,35,46,12,18,0,900
GOOD,2018-05-04T11:05,26.87,69,-999,-999,39,34,37,13,19,0,908
GOOD,2018-05-04T11:10,26.87,69,-999,-999,38,33,28,11,17,0,916
GOOD,2018-05-04T11:15,26.87,68,-999,-999,39,34,17,9,15,0,932
GOOD,2018-05-04T11:20,26.87,68,-999,-999,39,34,357,9,14,0,928
GOOD,2018-05-04T11:25,26.87,68,-999,-999,38,33,31,9,13,0,942
GOOD,2018-05-04T11:30,26.87,70,-999,-999,39,33,12,10,14,0,952
GOOD,2018-05-04T11:35,26.87,69,-999,-999,39,33,40,6,9,0,952
GOOD,2018-05-04T11:40,26.87,69,-999,-999,39,33,7,9,14,0,958
GOOD,2018-05-04T11:45,26.87,69,-999,-999,39,33,31,7,15,0,982
GOOD,2018-05-04T11:50,26.87,69,-999,-999,38,32,46,8,13,0,985
GOOD,2018-05-04T11:55,26.87,70,-999,-999,38,31,48,6,9,0,988
GOOD,2018-05-04T12:00,26.86,70,-999,-999,37,30,37,9,13,0,995
GOOD,2018-05-04T12:05,26.86,70,-999,-999,37,29,19,7,16,0,1003
GOOD,2018-05-04T12:10,26.86,70,-999,-999,36,29,25,11,17,0,1013
GOOD,2018-05-04T12:15,26.86,70,-999,-999,36,29,29,6,11,0,1012
GOOD,2018-05-04T12:20,26.86,71,-999,-999,37,29,52,10,15,0,998
GOOD,2018-05-04T12:25,26.86,70,-999,-999,37,30,69,5,11,0,1017
GOOD,2018-05-04T12:30,26.86,71,-999,-999,37,29,21,8,13,0,750
GOOD,2018-05-04T12:35,26.86,68,-999,-999,34,28,328,9,14,0,341
GOOD,2018-05-04T12:40,26.86,70,-999,-999,37,29,358,12,17,0,1044
GOOD,2018-05-04T12:45,26.86,70,-999,-999,36,29,332,6,11,0,1027
GOOD,2018-05-04T12:50,26.85,70,-999,-999,37,30,359,6,14,0,1049
GOOD,2018-05-04T12:55,26.85,72,-999,-999,38,29,348,8,13,0,979
GOOD,2018-05-04T13:00,26.85,72,-999,-999,37,28,48,8,12,0,1040
GOOD,2018-05-04T13:05,26.85,71,-999,-999,36,28,53,4,11,0,866
GOOD,2018-05-04T13:10,26.85,70,-999,-999,35,28,8,9,21,0,526
GOOD,2018-05-04T13:15,26.85,72,-999,-999,37,28,333,11,16,0,1052
GOOD,2018-05-04T13:20,26.85,71,-999,-999,35,27,338,5,17,0,1058
GOOD,2018-05-04T13:25,26.85,72,-999,-999,36,27,21,6,13,0,1061
GOOD,2018-05-04T13:30,26.85,72,-999,-999,36,26,338,9,13,0,1060
GOOD,2018-05-04T13:35,26.85,72,-999,-999,35,26,351,8,16,0,1050
GOOD,2018-05-04T13:40,26.84,71,-999,-999,35,26,354,4,11,0,1110
GOOD,2018-05-04T13:45,26.84,72,-999,-999,36,26,358,6,12,0,933
GOOD,2018-05-04T13:50,26.84,71,-999,-999,35,26,29,7,12,0,805
GOOD,2018-05-04T13:55,26.84,71,-999,-999,35,27,7,3,5,0,675
GOOD,2018-05-04T14:00,26.84,72,-999,-999,36,26,30,11,19,0,560
GOOD,2018-05-04T14:05,26.84,71,-999,-999,34,26,18,11,19,0,538
GOOD,2018-05-04T14:10,26.84,72,-999,-999,35,26,356,10,14,0,733
GOOD,2018-05-04T14:15,26.84,72,-999,-999,35,25,10,8,12,0,985
GOOD,2018-05-04T14:20,26.84,72,-999,-999,34,24,13,8,15,0,1029
GOOD,2018-05-04T14:25,26.83,72,-999,-999,34,25,348,6,11,0,879
GOOD,2018-05-04T14:30,26.83,72,-999,-999,35,25,13,4,8,0,748
GOOD,2018-05-04T14:35,26.83,72,-999,-999,35,25,68,5,10,0,907
GOOD,2018-05-04T14:40,26.83,73,-999,-999,35,25,27,8,14,0,460
GOOD,2018-05-04T14:45,26.83,73,-999,-999,35,25,350,10,16,0,866
GOOD,2018-05-04T14:50,26.83,73,-999,-999,35,25,18,6,11,0,978
GOOD,2018-05-04T14:55,26.82,72,-999,-999,34,24,336,3,8,0,946
GOOD,2018-05-04T15:00,26.82,74,-999,-999,36,25,13,8,14,0,920
GOOD,2018-05-04T15:05,26.82,72,-999,-999,33,24,353,4,10,0,606
GOOD,2018-05-04T15:10,26.81,73,-999,-999,35,25,47,10,16,0,687
GOOD,2018-05-04T15:15,26.81,71,-999,-999,33,25,77,4,7,0,416
GOOD,2018-05-04T15:20,26.81,72,-999,-999,35,25,48,4,7,0,888
GOOD,2018-05-04T15:25,26.81,74,-999,-999,35,24,14,10,18,0,918
GOOD,2018-05-04T15:30,26.81,72,-999,-999,32,23,43,10,15,0,351
GOOD,2018-05-04T15:35,26.81,71,-999,-999,33,24,43,10,13,0,261
GOOD,2018-05-04T15:40,26.81,71,-999,-999,33,24,26,10,13,0,258
GOOD,2018-05-04T15:45,26.81,72,-999,-999,33,24,10,6,14,0,725
GOOD,2018-05-04T15:50,26.81,73,-999,-999,34,24,331,5,12,0,453
GOOD,2018-05-04T15:55,26.81,72,-999,-999,33,24,354,5,13,0,420
GOOD,2018-05-04T16:00,26.8,73,-999,-999,34,24,27,6,15,0,584
GOOD,2018-05-04T16:05,26.8,73,-999,-999,33,23,31,8,13,0,417
GOOD,2018-05-04T16:10,26.8,72,-999,-999,33,24,51,6,9,0,590
GOOD,2018-05-04T16:15,26.8,74,-999,-999,34,23,24,7,13,0,703
GOOD,2018-05-04T16:20,26.8,74,-999,-999,33,22,6,9,14,0,680
GOOD,2018-05-04T16:25,26.8,74,-999,-999,33,22,337,5,11,0,537
GOOD,2018-05-04T16:30,26.8,73,-999,-999,32,22,308,6,11,0,574
GOOD,2018-05-04T16:35,26.8,73,-999,-999,33,23,296,5,10,0,620
GOOD,2018-05-04T16:40,26.8,74,-999,-999,33,22,330,7,13,0,569
GOOD,2018-05-04T16:45,26.8,74,-999,-999,33,22,339,5,10,0,656
GOOD,2018-05-04T16:50,26.8,74,-999,-999,33,22,23,9,14,0,447
GOOD,2018-05-04T16:55,26.8,73,-999,-999,33,23,22,9,14,0,470
GOOD,2018-05-04T17:00,26.8,74,-999,-999,34,23,3,6,10,0,535
GOOD,2018-05-04T17:05,26.8,73,-999,-999,33,23,33,4,8,0,547
GOOD,2018-05-04T17:10,26.8,73,-999,-999,33,23,20,5,8,0,355
GOOD,2018-05-04T17:15,26.8,73,-999,-999,33,23,36,6,9,0,482
GOOD,2018-05-04T17:20,26.8,73,-999,-999,32,22,28,7,11,0,459
GOOD,2018-05-04T17:25,26.8,73,-999,-999,32,22,40,5,7,0,442
GOOD,2018-05-04T17:30,26.8,73,-999,-999,32,22,76,3,6,0,431
GOOD,2018-05-04T17:35,26.8,73,-999,-999,33,23,83,4,9,0,272
GOOD,2018-05-04T17:40,26.8,73,-999,-999,33,23,357,8,13,0,401
GOOD,2018-05-04T17:45,26.8,74,-999,-999,34,23,29,10,13,0,390
GOOD,2018-05-04T17:50,26.8,73,-999,-999,33,23,30,10,15,0,349
GOOD,2018-05-04T17:55,26.8,72,-999,-999,32,23,27,8,13,0,320
GOOD,2018-05-04T18:00,26.8,73,-999,-999,33,23,19,8,12,0,299
GOOD,2018-05-04T18:05,26.8,72,-999,-999,32,23,15,6,8,0,269
GOOD,2018-05-04T18:10,26.8,72,-999,-999,32,23,35,5,8,0,246
GOOD,2018-05-04T18:15,26.8,72,-999,-999,32,23,52,7,10,0,230
GOOD,2018-05-04T18:20,26.8,71,-999,-999,33,24,51,5,6,0,211
GOOD,2018-05-04T18:25,26.8,71,-999,-999,33,24,67,4,6,0,194
GOOD,2018-05-04T18:30,26.79,71,-999,-999,32,24,80,4,5,0,177
GOOD,2018-05-04T18:35,26.79,71,-999,-999,32,24,87,4,6,0,160
GOOD,2018-05-04T18:40,26.79,71,-999,-999,33,25,76,5,7,0,144
GOOD,2018-05-04T18:45,26.79,70,-999,-999,34,26,87,6,7,0,128
GOOD,2018-05-04T18:50,26.79,70,-999,-999,33,26,79,5,6,0,113
GOOD,2018-05-04T18:55,26.79,69,-999,-999,34,27,67,5,6,0,97
GOOD,2018-05-04T19:00,26.79,69,-999,-999,34,28,67,4,5,0,80
GOOD,2018-05-04T19:05,26.79,68,-999,-999,35,29,67,4,5,0,65
GOOD,2018-05-04T19:10,26.79,68,-999,-999,34,29,70,5,5,0,50
GOOD,2018-05-04T19:15,26.79,67,-999,-999,35,30,74,4,5,0,37
GOOD,2018-05-04T19:20,26.79,67,-999,-999,35,30,76,5,5,0,27
GOOD,2018-05-04T19:25,26.79,67,-999,-999,35,31,78,4,4,0,16
GOOD,2018-05-04T19:30,26.79,67,-999,-999,34,30,77,4,4,0,11
GOOD,2018-05-04T19:35,26.79,67,-999,-999,34,30,78,2,3,0,8
GOOD,2018-05-04T19:40,26.8,67,-999,-999,35,31,86,3,4,0,5
GOOD,2018-05-04T19:45,26.8,66,-999,-999,34,30,98,3,3,0,3
GOOD,2018-05-04T19:50,26.8,65,-999,-999,33,30,99,3,3,0,1
GOOD,2018-05-04T19:55,26.8,65,-999,-999,34,31,99,3,4,0,1
GOOD,2018-05-04T20:00,26.8,65,-999,-999,34,32,99,3,4,0,0
GOOD,2018-05-04T20:05,26.8,64,-999,-999,34,32,80,4,4,0,0
GOOD,2018-05-04T20:10,26.81,65,-999,-999,34,32,86,3,4,0,0
GOOD,2018-05-04T20:15,26.81,64,-999,-999,34,33,89,2,2,0,0
GOOD,2018-05-04T20:20,26.81,64,-999,-999,34,33,94,2,2,0,0
GOOD,2018-05-04T20:25,26.81,64,-999,-999,35,34,102,3,3,0,0
GOOD,2018-05-04T20:30,26.81,64,-999,-999,35,33,103,3,4,0,0
GOOD,2018-05-04T20:35,26.81,64,-999,-999,34,33,104,4,4,0,0
GOOD,2018-05-04T20:40,26.81,64,-999,-999,34,33,103,3,4,0,0
GOOD,2018-05-04T20:45,26.82,59,-999,-999,33,37,103,2,2,0,0
GOOD,2018-05-04T20:50,26.82,59,-999,-999,36,42,231,3,6,0,0
GOOD,2018-05-04T20:55,26.82,59,-999,-999,37,43,219,2,3,0,0
GOOD,2018-05-04T21:00,26.82,60,-999,-999,36,41,188,2,3,0,0
GOOD,2018-05-04T21:05,26.82,60,-999,-999,35,39,177,2,2,0,0
GOOD,2018-05-04T21:10,26.82,60,-999,-999,35,39,175,2,2,0,0
GOOD,2018-05-04T21:15,26.82,60,-999,-999,35,39,176,3,4,0,0
GOOD,2018-05-04T21:20,26.82,59,-999,-999,35,41,196,4,4,0,0
GOOD,2018-05-04T21:25,26.83,59,-999,-999,35,41,209,4,4,0,0
GOOD,2018-05-04T21:30,26.83,59,-999,-999,35,40,215,4,4,0,0
GOOD,2018-05-04T21:35,26.83,58,-999,-999,35,41,225,4,5,0,0
GOOD,2018-05-04T21:40,26.83,57,-999,-999,36,46,226,5,5,0,0
GOOD,2018-05-04T21:45,26.83,57,-999,-999,36,45,225,5,5,0,0
GOOD,2018-05-04T21:50,26.83,57,-999,-999,36,45,225,5,5,0,0
GOOD,2018-05-04T21:55,26.83,56,-999,-999,37,50,225,5,5,0,0
GOOD,2018-05-04T22:00,26.83,54,-999,-999,37,52,226,5,5,0,0
GOOD,2018-05-04T22:05,26.83,54,-999,-999,37,53,232,5,7,0,0
GOOD,2018-05-04T22:10,26.84,53,-999,-999,36,53,245,8,10,0,0
GOOD,2018-05-04T22:15,26.84,52,-999,-999,36,54,255,6,8,0,0
GOOD,2018-05-04T22:20,26.84,53,-999,-999,37,53,249,6,8,0,0
GOOD,2018-05-04T22:25,26.84,54,-999,-999,36,51,258,5,6,0,0
GOOD,2018-05-04T22:30,26.84,54,-999,-999,36,49,259,5,6,0,0
GOOD,2018-05-04T22:35,26.83,54,-999,-999,35,50,259,5,6,0,0
GOOD,2018-05-04T22:40,26.83,52,-999,-999,35,52,275,4,6,0,0
GOOD,2018-05-04T22:45,26.83,51,-999,-999,35,54,277,4,5,0,0
GOOD,2018-05-04T22:50,26.83,49,-999,-999,36,59,268,4,5,0,0
GOOD,2018-05-04T22:55,26.83,50,-999,-999,36,59,268,5,6,0,0
GOOD,2018-05-04T23:00,26.83,50,-999,-999,36,59,266,6,6,0,0
GOOD,2018-05-04T23:05,26.83,50,-999,-999,36,59,255,5,6,0,0
GOOD,2018-05-04T23:10,26.83,50,-999,-999,36,58,263,5,6,0,0
GOOD,2018-05-04T23:15,26.83,50,-999,-999,36,59,264,5,6,0,0
GOOD,2018-05-04T23:20,26.83,51,-999,-999,36,58,267,5,6,0,0
GOOD,2018-05-04T23:25,26.83,50,-999,-999,36,58,266,5,6,0,0
GOOD,2018-05-04T23:30,26.83,52,-999,-999,37,56,266,5,6,0,0
GOOD,2018-05-04T23:35,26.83,50,-999,-999,35,57,271,5,6,0,0
GOOD,2018-05-04T23:40,26.83,49,-999,-999,36,61,270,6,7,0,0
GOOD,2018-05-04T23:45,26.83,50,-999,-999,37,60,262,6,7,0,0
GOOD,2018-05-04T23:50,26.83,51,-999,-999,37,59,259,6,6,0,0
GOOD,2018-05-04T23:55,26.83,50,-999,-999,36,59,262,5,6,0,0
GOOD,2018-05-05T00:00,26.83,50,-999,-999,37,60,269,5,6,0,0
GOOD,2018-05-05T00:05,26.83,49,-999,-999,37,61,268,6,6,0,0
GOOD,2018-05-05T00:10,26.83,49,-999,-999,37,62,265,6,7,0,0
GOOD,2018-05-05T00:15,26.82,50,-999,-999,38,62,267,7,8,0,0
GOOD,2018-05-05T00:20,26.82,50,-999,-999,37,61,263,7,7,0,0
GOOD,2018-05-05T00:25,26.82,51,-999,-999,38,61,265,7,7,0,0
GOOD,2018-05-05T00:30,26.82,50,-999,-999,37,61,270,6,6,0,0
GOOD,2018-05-05T00:35,26.82,50,-999,-999,37,61,277,6,7,0,0
GOOD,2018-05-05T00:40,26.82,49,-999,-999,36,62,282,7,7,0,0
GOOD,2018-05-05T00:45,26.82,49,-999,-999,37,62,282,7,7,0,0
GOOD,2018-05-05T00:50,26.82,49,-999,-999,37,62,284,7,8,0,0
GOOD,2018-05-05T00:55,26.82,48,-999,-999,36,64,279,8,9,0,0
GOOD,2018-05-05T01:00,26.82,48,-999,-999,36,65,278,9,10,0,0
GOOD,2018-05-05T01:05,26.82,47,-999,-999,37,67,272,9,10,0,0
GOOD,2018-05-05T01:10,26.82,47,-999,-999,37,69,273,8,9,0,0
GOOD,2018-05-05T01:15,26.82,47,-999,-999,37,69,270,8,9,0,0
GOOD,2018-05-05T01:20,26.82,47,-999,-999,37,68,275,9,9,0,0
GOOD,2018-05-05T01:25,26.83,46,-999,-999,37,69,304,6,8,0,0
GOOD,2018-05-05T01:30,26.83,47,-999,-999,37,68,298,7,8,0,0
GOOD,2018-05-05T01:35,26.82,47,-999,-999,37,67,294,6,6,0,0
GOOD,2018-05-05T01:40,26.82,48,-999,-999,37,65,280,6,7,0,0
GOOD,2018-05-05T01:45,26.82,48,-999,-999,36,64,280,7,9,0,0
GOOD,2018-05-05T01:50,26.82,48,-999,-999,37,64,281,7,7,0,0
GOOD,2018-05-05T01:55,26.82,48,-999,-999,36,64,283,6,7,0,0
GOOD,2018-05-05T02:00,26.82,47,-999,-999,36,66,283,7,7,0,0
GOOD,2018-05-05T02:05,26.82,47,-999,-999,36,67,281,7,8,0,0
GOOD,2018-05-05T02:10,26.82,46,-999,-999,36,69,276,9,9,0,0
GOOD,2018-05-05T02:15,26.82,45,-999,-999,37,73,271,9,10,0,0
GOOD,2018-05-05T02:20,26.82,45,-999,-999,37,73,270,9,10,0,0
GOOD,2018-05-05T02:25,26.82,45,-999,-999,37,75,268,9,9,0,0
GOOD,2018-05-05T02:30,26.82,44,-999,-999,37,75,265,9,10,0,0
GOOD,2018-05-05T02:35,26.82,44,-999,-999,37,75,271,9,10,0,0
GOOD,2018-05-05T02:40,26.82,46,-999,-999,37,73,266,9,9,0,0
GOOD,2018-05-05T02:45,26.82,46,-999,-999,37,71,267,8,9,0,0
GOOD,2018-05-05T02:50,26.82,46,-999,-999,37,69,270,8,8,0,0
GOOD,2018-05-05T02:55,26.82,46,-999,-999,36,70,275,7,8,0,0
GOOD,2018-05-05T03:00,26.82,45,-999,-999,36,72,278,7,8,0,0
GOOD,2018-05-05T03:05,26.82,45,-999,-999,37,72,277,7,8,0,0
GOOD,2018-05-05T03:10,26.82,45,-999,-999,36,72,270,6,7,0,0
GOOD,2018-05-05T03:15,26.82,45,-999,-999,36,73,271,7,8,0,0
GOOD,2018-05-05T03:20,26.82,44,-999,-999,36,74,268,7,9,0,0
GOOD,2018-05-05T03:25,26.82,44,-999,-999,36,74,258,6,7,0,0
GOOD,2018-05-05T03:30,26.82,44,-999,-999,37,74,254,6,8,0,0
GOOD,2018-05-05T03:35,26.82,45,-999,-999,37,73,260,6,7,0,0
GOOD,2018-05-05T03:40,26.82,45,-999,-999,36,73,260,6,6,0,0
GOOD,2018-05-05T03:45,26.82,45,-999,-999,37,73,265,5,6,0,0
GOOD,2018-05-05T03:50,26.82,46,-999,-999,37,70,271,5,6,0,0
GOOD,2018-05-05T03:55,26.82,45,-999,-999,36,70,266,5,6,0,0
GOOD,2018-05-05T04:00,26.82,44,-999,-999,36,73,260,4,6,0,0
GOOD,2018-05-05T04:05,26.82,44,-999,-999,36,74,264,4,5,0,0
GOOD,2018-05-05T04:10,26.82,42,-999,-999,35,76,265,4,5,0,0
GOOD,2018-05-05T04:15,26.82,42,-999,-999,36,79,262,4,5,0,0
GOOD,2018-05-05T04:20,26.82,42,-999,-999,36,79,266,3,5,0,0
GOOD,2018-05-05T04:25,26.82,43,-999,-999,36,78,270,3,4,0,0
GOOD,2018-05-05T04:30,26.82,42,-999,-999,36,78,269,4,4,0,0
GOOD,2018-05-05T04:35,26.82,42,-999,-999,36,78,271,4,5,0,0
GOOD,2018-05-05T04:40,26.82,42,-999,-999,36,78,277,5,5,0,0
GOOD,2018-05-05T04:45,26.82,42,-999,-999,36,79,271,5,5,0,0
GOOD,2018-05-05T04:50,26.82,42,-999,-999,36,80,269,5,6,0,0
GOOD,2018-05-05T04:55,26.82,41,-999,-999,35,80,268,5,6,0,0
GOOD,2018-05-05T05:00,26.82,41,-999,-999,36,82,262,4,6,0,0
GOOD,2018-05-05T05:05,26.82,41,-999,-999,36,81,260,4,6,0,0
GOOD,2018-05-05T05:10,26.81,42,-999,-999,37,81,255,4,6,0,0
GOOD,2018-05-05T05:15,26.82,43,-999,-999,37,79,254,5,6,0,0
GOOD,2018-05-05T05:20,26.82,43,-999,-999,37,79,264,5,6,0,0
GOOD,2018-05-05T05:25,26.82,43,-999,-999,36,78,269,6,7,0,0
GOOD,2018-05-05T05:30,26.82,42,-999,-999,36,78,269,6,7,0,0
GOOD,2018-05-05T05:35,26.81,42,-999,-999,36,78,262,6,7,0,1
GOOD,2018-05-05T05:40,26.81,43,-999,-999,36,77,264,6,7,0,1
GOOD,2018-05-05T05:45,26.81,44,-999,-999,36,75,267,7,8,0,3
GOOD,2018-05-05T05:50,26.81,44,-999,-999,36,74,265,6,8,0,5
GOOD,2018-05-05T05:55,26.81,44,-999,-999,36,74,255,6,8,0,8
GOOD,2018-05-05T06:00,26.81,43,-999,-999,35,74,247,6,7,0,13
GOOD,2018-05-05T06:05,26.81,41,-999,-999,35,79,247,7,8,0,20
GOOD,2018-05-05T06:10,26.81,41,-999,-999,36,81,245,7,8,0,29
GOOD,2018-05-05T06:15,26.81,42,-999,-999,37,80,246,8,8,0,41
GOOD,2018-05-05T06:20,26.81,44,-999,-999,37,77,248,7,8,0,55
GOOD,2018-05-05T06:25,26.81,44,-999,-999,37,77,242,7,8,0,70
GOOD,2018-05-05T06:30,26.81,44,-999,-999,37,78,245,8,9,0,85
GOOD,2018-05-05T06:35,26.81,44,-999,-999,38,77,250,8,9,0,105
GOOD,2018-05-05T06:40,26.82,45,-999,-999,38,77,256,6,7,0,121
GOOD,2018-05-05T06:45,26.82,46,-999,-999,39,77,261,7,8,0,136
GOOD,2018-05-05T06:50,26.82,47,-999,-999,39,74,261,7,7,0,152
GOOD,2018-05-05T06:55,26.82,48,-999,-999,40,72,265,6,7,0,168
GOOD,2018-05-05T07:00,26.82,49,-999,-999,40,71,256,5,6,0,185
GOOD,2018-05-05T07:05,26.82,50,-999,-999,41,71,250,6,7,0,202
GOOD,2018-05-05T07:10,26.82,51,-999,-999,41,68,250,6,7,0,220
GOOD,2018-05-05T07:15,26.82,52,-999,-999,41,66,250,5,6,0,237
GOOD,2018-05-05T07:20,26.82,53,-999,-999,41,64,243,5,6,0,255
GOOD,2018-05-05T07:25,26.82,53,-999,-999,41,63,243,5,7,0,272
GOOD,2018-05-05T07:30,26.83,54,-999,-999,41,61,250,7,9,0,291
GOOD,2018-05-05T07:35,26.83,55,-999,-999,41,59,248,6,9,0,309
GOOD,2018-05-05T07:40,26.83,56,-999,-999,42,58,240,6,8,0,327
GOOD,2018-05-05T07:45,26.83,57,-999,-999,41,55,243,8,10,0,346
GOOD,2018-05-05T07:50,26.83,58,-999,-999,42,54,247,7,9,0,364
GOOD,2018-05-05T07:55,26.83,59,-999,-999,41,52,248,7,9,0,381
GOOD,2018-05-05T08:00,26.83,60,-999,-999,41,50,249,8,9,0,400
GOOD,2018-05-05T08:05,26.83,61,-999,-999,41,49,242,7,10,0,417
GOOD,2018-05-05T08:10,26.83,62,-999,-999,41,47,245,9,11,0,435
GOOD,2018-05-05T08:15,26.83,62,-999,-999,41,45,241,8,11,0,453
GOOD,2018-05-05T08:20,26.83,63,-999,-999,41,44,238,7,9,0,471
GOOD,2018-05-05T08:25,26.83,64,-999,-999,41,42,241,9,11,0,448
GOOD,2018-05-05T08:30,26.83,65,-999,-999,41,41,242,8,11,0,506
GOOD,2018-05-05T08:35,26.83,66,-999,-999,40,39,241,9,11,0,523
GOOD,2018-05-05T08:40,26.83,67,-999,-999,41,38,239,9,13,0,540
GOOD,2018-05-05T08:45,26.83,67,-999,-999,39,36,236,9,11,0,557
GOOD,2018-05-05T08:50,26.83,69,-999,-999,41,36,232,9,14,0,573
GOOD,2018-05-05T08:55,26.83,70,-999,-999,41,35,236,10,13,0,590
GOOD,2018-05-05T09:00,26.83,70,-999,-999,40,34,241,11,15,0,606
GOOD,2018-05-05T09:05,26.83,71,-999,-999,41,34,228,10,13,0,622
GOOD,2018-05-05T09:10,26.83,71,-999,-999,41,33,240,13,17,0,637
GOOD,2018-05-05T09:15,26.83,71,-999,-999,41,34,245,13,17,0,653
GOOD,2018-05-05T09:20,26.83,71,-999,-999,40,33,230,12,18,0,668
GOOD,2018-05-05T09:25,26.83,72,-999,-999,41,33,236,13,17,0,683
GOOD,2018-05-05T09:30,26.83,72,-999,-999,42,34,245,13,16,0,698
GOOD,2018-05-05T09:35,26.83,72,-999,-999,42,33,238,11,16,0,712
GOOD,2018-05-05T09:40,26.83,73,-999,-999,42,33,244,11,15,0,726
GOOD,2018-05-05T09:45,26.83,73,-999,-999,41,31,235,11,16,0,740
GOOD,2018-05-05T09:50,26.83,74,-999,-999,42,31,246,12,15,0,753
GOOD,2018-05-05T09:55,26.82,74,-999,-999,40,29,235,14,18,0,767
GOOD,2018-05-05T10:00,26.82,75,-999,-999,40,29,245,13,22,0,780
GOOD,2018-05-05T10:05,26.82,76,-999,-999,39,27,229,14,19,0,794
GOOD,2018-05-05T10:10,26.82,75,-999,-999,38,26,218,13,19,0,804
GOOD,2018-05-05T10:15,26.82,76,-999,-999,39,27,237,12,16,0,816
GOOD,2018-05-05T10:20,26.82,76,-999,-999,39,27,247,11,15,0,827
GOOD,2018-05-05T10:25,26.82,77,-999,-999,38,25,228,13,19,0,839
GOOD,2018-05-05T10:30,26.82,76,-999,-999,38,25,240,14,19,0,851
GOOD,2018-05-05T10:35,26.82,77,-999,-999,38,25,230,11,18,0,861
GOOD,2018-05-05T10:40,26.82,77,-999,-999,39,25,256,12,18,0,870
GOOD,2018-05-05T10:45,26.81,77,-999,-999,39,25,233,13,20,0,879
GOOD,2018-05-05T10:50,26.81,77,-999,-999,37,24,241,11,19,0,888
GOOD,2018-05-05T10:55,26.81,77,-999,-999,37,24,276,13,20,0,897
GOOD,2018-05-05T11:00,26.81,77,-999,-999,37,23,269,11,17,0,905
GOOD,2018-05-05T11:05,26.81,78,-999,-999,38,24,245,11,16,0,912
GOOD,2018-05-05T11:10,26.81,78,-999,-999,40,25,240,13,19,0,922
GOOD,2018-05-05T11:15,26.81,78,-999,-999,39,24,245,11,17,0,929
GOOD,2018-05-05T11:20,26.8,79,-999,-999,38,23,240,11,19,0,935
GOOD,2018-05-05T11:25,26.8,79,-999,-999,38,23,251,12,19,0,942
GOOD,2018-05-05T11:30,26.8,78,-999,-999,38,23,242,11,20,0,945
GOOD,2018-05-05T11:35,26.8,79,-999,-999,37,22,277,12,19,0,951
GOOD,2018-05-05T11:40,26.8,79,-999,-999,37,22,238,8,16,0,959
GOOD,2018-05-05T11:45,26.79,80,-999,-999,37,22,233,12,18,0,965
GOOD,2018-05-05T11:50,26.79,79,-999,-999,33,19,226,7,12,0,968
GOOD,2018-05-05T11:55,26.79,80,-999,-999,36,21,252,13,19,0,970
GOOD,2018-05-05T12:00,26.79,79,-999,-999,36,21,237,10,15,0,974
GOOD,2018-05-05T12:05,26.79,79,-999,-999,36,21,215,9,12,0,978
GOOD,2018-05-05T12:10,26.78,80,-999,-999,36,21,230,6,11,0,980
GOOD,2018-05-05T12:15,26.78,80,-999,-999,36,21,278,7,10,0,982
GOOD,2018-05-05T12:20,26.77,81,-999,-999,39,22,246,11,16,0,983
GOOD,2018-05-05T12:25,26.77,81,-999,-999,37,21,277,11,17,0,986
GOOD,2018-05-05T12:30,26.77,81,-999,-999,37,21,259,9,14,0,986
GOOD,2018-05-05T12:35,26.77,81,-999,-999,36,20,270,8,13,0,989
GOOD,2018-05-05T12:40,26.77,81,-999,-999,36,20,284,10,15,0,989
GOOD,2018-05-05T12:45,26.77,82,-999,-999,37,20,270,11,18,0,989
GOOD,2018-05-05T12:50,26.76,80,-999,-999,36,20,250,6,17,0,990
GOOD,2018-05-05T12:55,26.76,81,-999,-999,35,19,274,10,18,0,990
GOOD,2018-05-05T13:00,26.76,81,-999,-999,33,18,316,6,11,0,991
GOOD,2018-05-05T13:05,26.76,80,-999,-999,33,18,287,7,13,0,991
GOOD,2018-05-05T13:10,26.76,80,-999,-999,33,18,309,6,12,0,989
GOOD,2018-05-05T13:15,26.75,82,-999,-999,34,18,235,8,14,0,987
GOOD,2018-05-05T13:20,26.75,81,-999,-999,34,18,255,9,12,0,983
GOOD,2018-05-05T13:25,26.75,80,-999,-999,32,17,302,2,4,0,982
GOOD,2018-05-05T13:30,26.75,81,-999,-999,32,17,260,4,12,0,980
GOOD,2018-05-05T13:35,26.75,82,-999,-999,33,17,240,7,13,0,977
GOOD,2018-05-05T13:40,26.75,81,-999,-999,31,16,214,5,9,0,974
GOOD,2018-05-05T13:45,26.75,81,-999,-999,31,16,169,3,8,0,969
GOOD,2018-05-05T13:50,26.75,83,-999,-999,32,16,259,6,12,0,965
GOOD,2018-05-05T13:55,26.74,82,-999,-999,31,16,276,6,10,0,960
GOOD,2018-05-05T14:00,26.74,82,-999,-999,31,16,273,5,10,0,955
GOOD,2018-05-05T14:05,26.74,82,-999,-999,31,16,260,6,13,0,950
