"","STID","STNM","TIME","TAIR","RELH","PRES"
"1198","ERIC",35,2015-06-26 03:45:00,23.3,78,944.18
"1199","ERIC",35,2015-06-26 03:50:00,23.3,78,944.19
"1200","ERIC",35,2015-06-26 03:55:00,23.3,78,944.16
"1201","ERIC",35,2015-06-26 04:00:00,23.1,78,944.13
"1202","ERIC",35,2015-06-26 04:05:00,23.2,79,944.16
"1203","ERIC",35,2015-06-26 04:10:00,23.1,79,944.23
"1204","ERIC",35,2015-06-26 04:15:00,23.1,79,944.26
"1205","ERIC",35,2015-06-26 04:20:00,22.8,79,944.28
"1206","ERIC",35,2015-06-26 04:25:00,22.7,80,944.34
"1207","ERIC",35,2015-06-26 04:30:00,22.4,81,944.45
"1208","ERIC",35,2015-06-26 04:35:00,22.5,83,944.48
"1209","ERIC",35,2015-06-26 04:40:00,22.5,83,944.43
"1210","ERIC",35,2015-06-26 04:45:00,22.3,84,944.52
"1211","ERIC",35,2015-06-26 04:50:00,22.5,84,944.56
"1212","ERIC",35,2015-06-26 04:55:00,22.8,82,944.45
"1213","ERIC",35,2015-06-26 05:00:00,22.6,82,944.49
"1214","ERIC",35,2015-06-26 05:05:00,22.3,84,944.68
"1215","ERIC",35,2015-06-26 05:10:00,22.4,84,944.71
"1216","ERIC",35,2015-06-26 05:15:00,22.3,84,944.78
"1217","ERIC",35,2015-06-26 05:20:00,22.2,85,944.91
"1218","ERIC",35,2015-06-26 05:25:00,22.1,85,944.98
"1219","ERIC",35,2015-06-26 05:30:00,22.3,86,945.09
"1220","ERIC",35,2015-06-26 05:35:00,22.4,85,945.13
"1221","ERIC",35,2015-06-26 05:40:00,22.3,85,945.07
"1222","ERIC",35,2015-06-26 05:45:00,22.3,85,945.02
"1223","ERIC",35,2015-06-26 05:50:00,22.1,86,945
"1224","ERIC",35,2015-06-26 05:55:00,22.1,87,945.08
"1225","ERIC",35,2015-06-26 06:00:00,21.8,87,945.24
"1226","ERIC",35,2015-06-26 06:05:00,21.7,88,945.35
"1227","ERIC",35,2015-06-26 06:10:00,21.9,89,945.43
"1228","ERIC",35,2015-06-26 06:15:00,22.2,88,945.56
"1229","ERIC",35,2015-06-26 06:20:00,22.4,87,945.87
"1230","ERIC",35,2015-06-26 06:25:00,22.8,84,946.06
"1231","ERIC",35,2015-06-26 06:30:00,23.5,80,946.07
"1232","ERIC",35,2015-06-26 06:35:00,23.8,77,946.08
"1233","ERIC",35,2015-06-26 06:40:00,23.8,77,946
"1234","ERIC",35,2015-06-26 06:45:00,23.8,77,946.06
"1235","ERIC",35,2015-06-26 06:50:00,23.7,78,946.04
"1236","ERIC",35,2015-06-26 06:55:00,23.6,77,946.07
"1237","ERIC",35,2015-06-26 07:00:00,23.7,75,946.1
"1238","ERIC",35,2015-06-26 07:05:00,23.4,76,946.05
"1239","ERIC",35,2015-06-26 07:10:00,22.8,80,945.86
"1240","ERIC",35,2015-06-26 07:15:00,22.8,80,945.72
"1241","ERIC",35,2015-06-26 07:20:00,22.4,80,945.6
"1242","ERIC",35,2015-06-26 07:25:00,22.5,79,945.38
"1243","ERIC",35,2015-06-26 07:30:00,22.4,79,945.32
"1244","ERIC",35,2015-06-26 07:35:00,22.3,80,945.37
"1245","ERIC",35,2015-06-26 07:40:00,22.4,80,945.38
"1246","ERIC",35,2015-06-26 07:45:00,22.5,80,945.26
"1247","ERIC",35,2015-06-26 07:50:00,22.6,80,945.11
"1248","ERIC",35,2015-06-26 07:55:00,22.7,80,945.09
"1249","ERIC",35,2015-06-26 08:00:00,22.7,79,945.32
"1250","ERIC",35,2015-06-26 08:05:00,22.8,80,945.31
"1251","ERIC",35,2015-06-26 08:10:00,23,78,945.43
"1252","ERIC",35,2015-06-26 08:15:00,23.1,78,945.5
"1253","ERIC",35,2015-06-26 08:20:00,23.3,77,945.59
"1254","ERIC",35,2015-06-26 08:25:00,23.4,77,945.32
"1255","ERIC",35,2015-06-26 08:30:00,23.5,77,945.24
"1256","ERIC",35,2015-06-26 08:35:00,23.5,76,945.18
"1257","ERIC",35,2015-06-26 08:40:00,23.5,75,945.09
"1258","ERIC",35,2015-06-26 08:45:00,23.7,75,945.08
"1259","ERIC",35,2015-06-26 08:50:00,24,75,945.01
"1260","ERIC",35,2015-06-26 08:55:00,24.4,73,945.02
"1261","ERIC",35,2015-06-26 09:00:00,24.6,71,945.03
"1262","ERIC",35,2015-06-26 09:05:00,25.1,70,945.09
"1263","ERIC",35,2015-06-26 09:10:00,25.7,68,945.36
"1264","ERIC",35,2015-06-26 09:15:00,25.7,64,945.65
"1265","ERIC",35,2015-06-26 09:20:00,25.2,64,945.65
"1266","ERIC",35,2015-06-26 09:25:00,25.2,67,945.67
"1267","ERIC",35,2015-06-26 09:30:00,25.5,66,945.73
"1268","ERIC",35,2015-06-26 09:35:00,26.1,65,945.69
"1269","ERIC",35,2015-06-26 09:40:00,25.7,61,945.69
"1270","ERIC",35,2015-06-26 09:45:00,26.1,62,945.84
"1271","ERIC",35,2015-06-26 09:50:00,26.3,60,946.04
"1272","ERIC",35,2015-06-26 09:55:00,26.5,62,946.24
"1273","ERIC",35,2015-06-26 10:00:00,27,63,946.34
"1274","ERIC",35,2015-06-26 10:05:00,27,62,946.45
"1275","ERIC",35,2015-06-26 10:10:00,27.6,61,946.42
"1276","ERIC",35,2015-06-26 10:15:00,26.8,62,946.39
"1277","ERIC",35,2015-06-26 10:20:00,27.3,62,946.51
"1278","ERIC",35,2015-06-26 10:25:00,27.2,62,946.57
"1279","ERIC",35,2015-06-26 10:30:00,27.5,60,946.55
"1280","ERIC",35,2015-06-26 10:35:00,26.7,60,946.55
"1281","ERIC",35,2015-06-26 10:40:00,27.4,59,946.67
"1282","ERIC",35,2015-06-26 10:45:00,28,58,946.64
"1283","ERIC",35,2015-06-26 10:50:00,27.9,60,946.59
"1284","ERIC",35,2015-06-26 10:55:00,28,60,946.6
"1285","ERIC",35,2015-06-26 11:00:00,28.2,60,946.54
"1286","ERIC",35,2015-06-26 11:05:00,29,57,946.45
"1287","ERIC",35,2015-06-26 11:10:00,29.3,56,946.46
"1288","ERIC",35,2015-06-26 11:15:00,29,57,946.48
"1289","ERIC",35,2015-06-26 11:20:00,29.6,53,946.51
"1290","ERIC",35,2015-06-26 11:25:00,29.5,53,946.49
"1291","ERIC",35,2015-06-26 11:30:00,30.1,50,946.52
"1292","ERIC",35,2015-06-26 11:35:00,30.4,47,946.53
"1293","ERIC",35,2015-06-26 11:40:00,29.5,48,946.57
"1294","ERIC",35,2015-06-26 11:45:00,30.5,47,946.55
"1295","ERIC",35,2015-06-26 11:50:00,31.5,44,946.57
"1296","ERIC",35,2015-06-26 11:55:00,31.3,41,946.63
"1297","ERIC",35,2015-06-26 12:00:00,30.5,43,946.64
"1298","ERIC",35,2015-06-26 12:05:00,29.6,50,946.66
"1299","ERIC",35,2015-06-26 12:10:00,29.4,50,946.71
"1300","ERIC",35,2015-06-26 12:15:00,29.7,49,946.71
"1301","ERIC",35,2015-06-26 12:20:00,30,48,946.73
"1302","ERIC",35,2015-06-26 12:25:00,29.5,51,946.77
"1303","ERIC",35,2015-06-26 12:30:00,29.6,51,946.76
"1304","ERIC",35,2015-06-26 12:35:00,29.4,52,946.77
"1305","ERIC",35,2015-06-26 12:40:00,29.6,52,946.74
"1306","ERIC",35,2015-06-26 12:45:00,29.4,51,946.75
"1307","ERIC",35,2015-06-26 12:50:00,29.4,49,946.79
"1308","ERIC",35,2015-06-26 12:55:00,29.6,48,946.78
"1309","ERIC",35,2015-06-26 13:00:00,29.7,48,946.75
"1310","ERIC",35,2015-06-26 13:05:00,31.4,46,946.79
"1311","ERIC",35,2015-06-26 13:10:00,31.5,45,946.78
"1312","ERIC",35,2015-06-26 13:15:00,31.6,44,946.72
"1313","ERIC",35,2015-06-26 13:20:00,30.6,47,946.68
"1314","ERIC",35,2015-06-26 13:25:00,30.6,47,946.64
"1315","ERIC",35,2015-06-26 13:30:00,30.3,47,946.59
"1316","ERIC",35,2015-06-26 13:35:00,30,49,946.55
"1317","ERIC",35,2015-06-26 13:40:00,29.8,47,946.53
"1318","ERIC",35,2015-06-26 13:45:00,30.5,44,946.45
"1319","ERIC",35,2015-06-26 13:50:00,31,43,946.36
"1320","ERIC",35,2015-06-26 13:55:00,31.3,41,946.37
"1321","ERIC",35,2015-06-26 14:00:00,30.4,43,946.3
"1322","ERIC",35,2015-06-26 14:05:00,30.3,45,946.26
"1323","ERIC",35,2015-06-26 14:10:00,30.2,45,946.34
"1324","ERIC",35,2015-06-26 14:15:00,30.4,46,946.26
"1325","ERIC",35,2015-06-26 14:20:00,30.5,46,946.25
"1326","ERIC",35,2015-06-26 14:25:00,30.9,50,946.14
"1327","ERIC",35,2015-06-26 14:30:00,31,49,946.08
"1328","ERIC",35,2015-06-26 14:35:00,30.6,50,946.04
"1329","ERIC",35,2015-06-26 14:40:00,30.4,51,946
"1330","ERIC",35,2015-06-26 14:45:00,30.1,51,945.98
"1331","ERIC",35,2015-06-26 14:50:00,29.8,51,945.92
"1332","ERIC",35,2015-06-26 14:55:00,30.1,50,945.9
"1333","ERIC",35,2015-06-26 15:00:00,29.8,50,945.88
"1334","ERIC",35,2015-06-26 15:05:00,29.8,52,945.86
"1335","ERIC",35,2015-06-26 15:10:00,29.8,52,945.85
"1336","ERIC",35,2015-06-26 15:15:00,30.3,51,945.86
"1337","ERIC",35,2015-06-26 15:20:00,30.6,49,945.81
"1338","ERIC",35,2015-06-26 15:25:00,30.7,49,945.8
"1339","ERIC",35,2015-06-26 15:30:00,31.1,48,945.74
"1340","ERIC",35,2015-06-26 15:35:00,31.3,48,945.77
"1341","ERIC",35,2015-06-26 15:40:00,31.2,49,945.76
"1342","ERIC",35,2015-06-26 15:45:00,30.6,49,945.78
"1343","ERIC",35,2015-06-26 15:50:00,30.3,51,945.79
"1344","ERIC",35,2015-06-26 15:55:00,30.2,51,945.79
"1345","ERIC",35,2015-06-26 16:00:00,30.2,51,945.74
"1346","ERIC",35,2015-06-26 16:05:00,30,51,945.66
"1347","ERIC",35,2015-06-26 16:10:00,30.3,51,945.66
"1348","ERIC",35,2015-06-26 16:15:00,30.1,50,945.64
"1349","ERIC",35,2015-06-26 16:20:00,29.8,51,945.6
"1350","ERIC",35,2015-06-26 16:25:00,30,51,945.57
"1351","ERIC",35,2015-06-26 16:30:00,30,51,945.56
"1352","ERIC",35,2015-06-26 16:35:00,30.5,50,945.53
"1353","ERIC",35,2015-06-26 16:40:00,30.9,50,945.53
"1354","ERIC",35,2015-06-26 16:45:00,30.6,48,945.52
"1355","ERIC",35,2015-06-26 16:50:00,30.9,50,945.43
"1356","ERIC",35,2015-06-26 16:55:00,29.5,50,945.44
"1357","ERIC",35,2015-06-26 17:00:00,30.2,52,945.45
"1358","ERIC",35,2015-06-26 17:05:00,31.2,50,945.4
"1359","ERIC",35,2015-06-26 17:10:00,30.9,48,945.43
"1360","ERIC",35,2015-06-26 17:15:00,30.8,49,945.43
"1361","ERIC",35,2015-06-26 17:20:00,30.9,48,945.46
"1362","ERIC",35,2015-06-26 17:25:00,30.9,45,945.45
"1363","ERIC",35,2015-06-26 17:30:00,31,45,945.42
"1364","ERIC",35,2015-06-26 17:35:00,31,46,945.41
"1365","ERIC",35,2015-06-26 17:40:00,31.2,47,945.45
"1366","ERIC",35,2015-06-26 17:45:00,31,46,945.42
"1367","ERIC",35,2015-06-26 17:50:00,30.5,47,945.4
"1368","ERIC",35,2015-06-26 17:55:00,29.9,50,945.43
"1369","ERIC",35,2015-06-26 18:00:00,30.5,49,945.41
"1370","ERIC",35,2015-06-26 18:05:00,30.2,49,945.33
"1371","ERIC",35,2015-06-26 18:10:00,30.6,50,945.29
"1372","ERIC",35,2015-06-26 18:15:00,30.4,50,945.2
"1373","ERIC",35,2015-06-26 18:20:00,30.1,50,945.2
"1374","ERIC",35,2015-06-26 18:25:00,30.6,49,945.16
"1375","ERIC",35,2015-06-26 18:30:00,30.6,49,945.14
"1376","ERIC",35,2015-06-26 18:35:00,30.6,49,945.2
"1377","ERIC",35,2015-06-26 18:40:00,30.5,50,945.17
"1378","ERIC",35,2015-06-26 18:45:00,30.4,51,945.15
"1379","ERIC",35,2015-06-26 18:50:00,30.2,47,945.11
"1380","ERIC",35,2015-06-26 18:55:00,30.2,48,945.16
"1381","ERIC",35,2015-06-26 19:00:00,30.2,48,945.18
"1382","ERIC",35,2015-06-26 19:05:00,30.3,47,945.22
"1383","ERIC",35,2015-06-26 19:10:00,30.3,47,945.25
"1384","ERIC",35,2015-06-26 19:15:00,30,48,945.28
"1385","ERIC",35,2015-06-26 19:20:00,29.8,49,945.32
"1386","ERIC",35,2015-06-26 19:25:00,29.8,49,945.36
"1387","ERIC",35,2015-06-26 19:30:00,29.6,49,945.35
"1388","ERIC",35,2015-06-26 19:35:00,29.7,49,945.35
"1389","ERIC",35,2015-06-26 19:40:00,29.3,51,945.37
"1390","ERIC",35,2015-06-26 19:45:00,29,52,945.37
"1391","ERIC",35,2015-06-26 19:50:00,28.7,54,945.38
"1392","ERIC",35,2015-06-26 19:55:00,28.4,55,945.43
"1393","ERIC",35,2015-06-26 20:00:00,28.1,56,945.5
"1394","ERIC",35,2015-06-26 20:05:00,27.8,57,945.53
"1395","ERIC",35,2015-06-26 20:10:00,27.8,58,945.61
"1396","ERIC",35,2015-06-26 20:15:00,27.9,58,945.72
"1397","ERIC",35,2015-06-26 20:20:00,27.5,59,945.82
"1398","ERIC",35,2015-06-26 20:25:00,27.5,59,945.92
"1399","ERIC",35,2015-06-26 20:30:00,27.4,60,946.02
"1400","ERIC",35,2015-06-26 20:35:00,27,61,946.07
"1401","ERIC",35,2015-06-26 20:40:00,26.5,64,946.15
"1402","ERIC",35,2015-06-26 20:45:00,26.7,64,946.23
"1403","ERIC",35,2015-06-26 20:50:00,26.7,64,946.33
"1404","ERIC",35,2015-06-26 20:55:00,26.5,64,946.38
"1405","ERIC",35,2015-06-26 21:00:00,26.2,65,946.4
"1406","ERIC",35,2015-06-26 21:05:00,25.9,66,946.38
"1407","ERIC",35,2015-06-26 21:10:00,25.8,67,946.39
"1408","ERIC",35,2015-06-26 21:15:00,25.6,67,946.45
"1409","ERIC",35,2015-06-26 21:20:00,25.8,66,946.49
"1410","ERIC",35,2015-06-26 21:25:00,25.6,67,946.54
"1411","ERIC",35,2015-06-26 21:30:00,25.4,67,946.63
"1412","ERIC",35,2015-06-26 21:35:00,25.5,67,946.72
"1413","ERIC",35,2015-06-26 21:40:00,25.5,66,946.78
"1414","ERIC",35,2015-06-26 21:45:00,25.3,67,946.88
"1415","ERIC",35,2015-06-26 21:50:00,25,68,946.94
"1416","ERIC",35,2015-06-26 21:55:00,24.7,69,946.99
"1417","ERIC",35,2015-06-26 22:00:00,24.4,70,947.05
"1418","ERIC",35,2015-06-26 22:05:00,24.2,71,947.09
"1419","ERIC",35,2015-06-26 22:10:00,23.9,72,947.09
"1420","ERIC",35,2015-06-26 22:15:00,23.9,72,947.13
"1421","ERIC",35,2015-06-26 22:20:00,23.9,72,947.26
"1422","ERIC",35,2015-06-26 22:25:00,23.6,73,947.41
"1423","ERIC",35,2015-06-26 22:30:00,23.6,73,947.51
"1424","ERIC",35,2015-06-26 22:35:00,23.5,73,947.63
"1425","ERIC",35,2015-06-26 22:40:00,23.4,74,947.76
"1426","ERIC",35,2015-06-26 22:45:00,23.3,74,947.8
"1427","ERIC",35,2015-06-26 22:50:00,22.9,75,947.82
"1428","ERIC",35,2015-06-26 22:55:00,22.8,76,947.87
"1429","ERIC",35,2015-06-26 23:00:00,22.7,76,947.91
"1430","ERIC",35,2015-06-26 23:05:00,22.7,76,947.98
"1431","ERIC",35,2015-06-26 23:10:00,22.6,77,948.03
"1432","ERIC",35,2015-06-26 23:15:00,22.5,77,948.11
"1433","ERIC",35,2015-06-26 23:20:00,22.5,77,948.18
"1434","ERIC",35,2015-06-26 23:25:00,22.5,77,948.23
"1435","ERIC",35,2015-06-26 23:30:00,22.6,77,948.26
"1436","ERIC",35,2015-06-26 23:35:00,22.5,77,948.29
"1437","ERIC",35,2015-06-26 23:40:00,22.4,77,948.29
"1438","ERIC",35,2015-06-26 23:45:00,22.3,78,948.33
"1439","ERIC",35,2015-06-26 23:50:00,22.3,78,948.33
"1440","ERIC",35,2015-06-26 23:55:00,22.1,78,948.33
